Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Industry (ANZSIC4) code,Industry (ANZSIC4) description,Seating type,Number of seats,Longitude,Latitude,
2024,38,108982,108982,93-101 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Excello,Ground 1-3 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,28,144.9731836,-37.81260038,
2024,38,108982,108982,93-101 Spring Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Excello,Ground 1-3 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,30,144.9731836,-37.81260038,
2024,41,105299,105299,131-137 King Street MELBOURNE VIC 3000,Melbourne (CBD),Saravanaa Bhavan Melbourne,Ground 1 131 King Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,96,144.9555039,-37.81708323,
2024,42,110095,101155,St James 555 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Zuppa,510 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9578132,-37.81636534,
2024,42,110095,101155,St James 555 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Brioche by Philip,500 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,25,144.9578132,-37.81636534,
2024,42,101158,101158,573-585 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Ca Fe In Melbourne,Part Ground 575 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,8,144.9566688,-37.81651426,
2024,42,101158,101158,573-585 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Coffee Logic,Part Ground 575 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,65,144.9566688,-37.81651426,
2024,42,101158,101158,573-585 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Coffee Logic,Part Ground 575 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9566688,-37.81651426,
2024,42,105950,105950,520-536 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Doju,"Shop 9, Ground 530 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,46,144.957088,-37.81686865,
2024,43,105953,105953,430-436 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Chancery Lane,Suite 3 & 5-7 Ground 430 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,300,144.9601101,-37.81596878,
2024,43,105953,105953,430-436 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),LE SHOPPE,"Suite 8, Ground 430 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,15,144.9601101,-37.81596878,
2024,43,108068,108068,111-129 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),CQ Bar,Part Level 1 113 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.9606366,-37.81581152,
2024,43,108068,108068,111-129 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),CQ Bar,Part Level 1 113 Queen Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,40,144.9606366,-37.81581152,
2024,43,108068,108068,111-129 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Roti Bar,416-418 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,68,144.9606366,-37.81581152,
2024,44,597186,101146,Galleria 385 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Axil Coffee Roasters,Shop B01A 385 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,65,144.9629442,-37.81491502,
2024,44,597186,101146,Galleria 385 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Nosh,352 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,30,144.9629442,-37.81491502,
2024,44,101147,101147,393-413 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Brothers & Co,"Shop 8, 364 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,50,144.9622078,-37.81510975,
2024,44,106374,106374,18-22 McKillop Street MELBOURNE VIC 3000,Melbourne (CBD),Hopetoun Bakehouse,Basement 20-22 McKillop Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,20,144.9618185,-37.81514598,
2024,45,105960,105960,The Hub Arcade 318-322 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Chokolait,"Shop 8-9, 318-322 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,20,144.964012,-37.81488174,
2024,45,105960,105960,The Hub Arcade 318-322 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Cafe Chokolait,"Shop 8-9, 318-322 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,18,144.964012,-37.81488174,
2024,45,105960,105960,The Hub Arcade 318-322 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Gourmet Curry Hut,"Shop 3-4, 318-322 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,28,144.964012,-37.81488174,
2024,45,105961,105961,304-306 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Gordons Cafe and Bar,"Shop 4, 306 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,8,144.9643486,-37.81473293,
2024,45,105961,105961,304-306 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Snow Moon,"Shop 6-7, 306 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,10,144.9643486,-37.81473293,
2024,45,105961,105961,304-306 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Snow Moon,"Shop 6-7, 306 Little Collins Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,17,144.9643486,-37.81473293,
2024,45,109276,109276,147 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Crossways Vegetarian And Vegan Restaurant,147 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,28,144.9656851,-37.81429892,
2024,45,109278,109278,155 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Sushi Hub Swanston 2,155 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,68,144.9656138,-37.81414396,
2024,46,105965,105965,166-186 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Il Bacaro Cucina E Bar,168-170 Little Collins Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,45,144.9678599,-37.81376794,
2024,46,109408,109408,166 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Miiki Cake Studio,166 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,22,144.9660676,-37.81379746,
2024,46,109415,109415,134-142 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),L'Incontro,140 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,100,144.966292,-37.81430553,
2024,46,109415,109415,134-142 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),L'Incontro,140 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,20,144.966292,-37.81430553,
2024,47,101118,101118,131-135 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Heng Thai Local Food Hall,Part Ground 131-135 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.9694638,-37.81301069,
2024,47,101119,101119,The Metropolitan 137-141 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Ishizuka,"Shop B1, Basement 139 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,16,144.9691653,-37.81279907,
2024,47,602997,103597,SX121 121 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Sushi-Ya,"Shop E3, 12 Southern Cross Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,56,144.9701092,-37.81281453,
2024,47,602997,103597,SX121 121 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Mad Mex,"Shop E5, 8 Southern Cross Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,41,144.9701092,-37.81281453,
2024,48,101109,101109,39-43 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Lane's Edge Cafe,39 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,26,144.9720472,-37.81193572,
2024,48,101113,101113,59-63 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Spaghetti Tree,Ground 59-63 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,280,144.9715659,-37.81212537,
2024,48,101114,101114,65-71 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Magpie Nest Cafe,Ground 69 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,150,144.9714499,-37.81227428,
2024,48,101117,101117,87-91 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Beef Rice Noodle Bar,146 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,2,144.9709029,-37.812234,
2024,48,106559,106559,20 Meyers Place MELBOURNE VIC 3000,Melbourne (CBD),Waiters Restaurant,Level 1 20 Meyers Place MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,55,144.9723505,-37.81207814,
2024,48,106560,106560,12-18 Meyers Place MELBOURNE VIC 3000,Melbourne (CBD),San Telmo Restaurant,"Shop 2, 12-18 Meyers Place MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,85,144.9724509,-37.81221616,
2024,48,106560,106560,12-18 Meyers Place MELBOURNE VIC 3000,Melbourne (CBD),Pizza Pizza Pizza,"Shop 1, 12-18 Meyers Place MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,25,144.9724509,-37.81221616,
2024,51,105304,105304,185 King Street MELBOURNE VIC 3000,Melbourne (CBD),King Jons,185 King Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,47,144.9551492,-37.81584127,
2024,52,592048,592048,188-202 King Street MELBOURNE VIC 3000,Melbourne (CBD),La Di Da,188-200 King Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,250,144.9556243,-37.81551353,
2024,52,111283,636824,550 Bourke Street 550 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Chilangos,"Tenancy 21, Ground 550 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,16,144.9573923,-37.81531863,
2024,52,612820,636824,CGU Tower 181 William Street MELBOURNE VIC 3000,Melbourne (CBD),Sakae,"Tenancy 12, Ground 181 William Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,20,144.9573923,-37.81531863,
2024,52,612820,636824,CGU Tower 181 William Street MELBOURNE VIC 3000,Melbourne (CBD),Dumpling Kingdom,"Tenancy 7, Ground 181 William Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,8,144.9573923,-37.81531863,
2024,52,612820,636824,CGU Tower 181 William Street MELBOURNE VIC 3000,Melbourne (CBD),Abacus CBD,Tenancy Lobby 181 William Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,20,144.9573923,-37.81531863,
2024,53,101176,101176,494-512 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Silk spoon,"Shop 6, 500 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,68,144.9587607,-37.81494883,
2024,53,101176,101176,494-512 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Sushi on little bourke,"Shop 3, 500 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,44,144.9587607,-37.81494883,
2024,53,101177,101177,486-492 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Villas Restaurant & Bar,Ground 492 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,60,144.9591969,-37.81499761,
2024,53,101178,101178,482-484 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),B & Baguette Cafe,Ground 482 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,8,144.9593794,-37.8150902,
2024,54,101186,101186,408-412 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Corner & Bench,408 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,32,144.961492,-37.8144361,
2024,54,103180,103180,187-193 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Chiki Chiki,Part Ground 187-193 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9627078,-37.81388737,
2024,54,103184,103184,209-213 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Tropicana Juice Bar,213 Elizabeth Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,20,144.9625479,-37.81354034,
2024,54,104651,104651,13-15 Hardware Lane MELBOURNE VIC 3000,Melbourne (CBD),Rice Paper Scissors,Ground 13-15 Hardware Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,45,144.9614052,-37.8142907,
2024,54,104654,104654,27-31 Hardware Lane MELBOURNE VIC 3000,Melbourne (CBD),Pandan Dessert Bar,Ground 29 Hardware Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,24,144.9612664,-37.81398751,
2024,54,110727,105845,365-367 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Osteria Ilaria,367 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,75,144.9619918,-37.81374371,
2024,54,105848,105848,377-379 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Serai Kitchen,7 Racing Club Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,54,144.9615982,-37.81379494,
2024,54,105848,105848,377-379 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Serai Kitchen,7 Racing Club Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,24,144.9615982,-37.81379494,
2024,54,105851,105851,393-397 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Gracie,"Shop 4, 37 Hardware Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,20,144.9612043,-37.81385129,
2024,54,105851,105851,393-397 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Triim,"Shop 3, 35 Hardware Lane MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,60,144.9612043,-37.81385129,
2024,55,101193,101193,General Post Office 338-352 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Ca De Vin,Shop G29-G30 338-352 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,90,144.9632879,-37.81360425,
2024,55,105840,105840,265-279 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),The Louden Kitchen & Grill,Part Level 1 265-279 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,160,144.9646469,-37.81288667,
2024,55,109285,109285,207-209 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Sam Sam,Ground 209 Swanston Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,90,144.9650386,-37.81289706,
2024,56,101199,101199,246-260 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Melbourne Dae Jang Geum Korean BBQ,"Shop 117, Level 1 235 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,120,144.9658365,-37.81296443,
2024,56,101200,101200,Kmart Centre 222-244 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Mr Bo Restaurant,"Shop 23, 219 Little Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,80,144.9662952,-37.81272047,
2024,56,101202,101202,206-218 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),China Chilli,"Shop 15, Level 1 206 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,180,144.9668768,-37.81259409,
2024,56,101204,101204,194-200 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Pearl Chablis And Oyster Bar,"Shop 108, Level 1 194-200 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,18,144.9672828,-37.81244678,
2024,56,101204,101204,194-200 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Sushi Hotaru,"Shop 118, Level 1 194-200 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,32,144.9672828,-37.81244678,
2024,56,101204,101204,194-200 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Shandong Mama Dumplings,"Shop 7-8, Ground 194-200 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,48,144.9672828,-37.81244678,
2024,56,101204,101204,194-200 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Pinchy's,"Shop 101, Level 1 194-200 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Outdoor,50,144.9672828,-37.81244678,
2024,56,101204,101204,194-200 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Katsuretsu Co,"Shop 6, Ground 194-200 Bourke Street MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,28,144.9672828,-37.81244678,
2024,56,108538,108538,163-169 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Shanghai Dragon Dumpling House,163 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,28,144.9676479,-37.81246709,
2024,56,108539,108539,171-173 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Hong Kong Cafe,171-173 Russell Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,58,144.9675898,-37.81238087,
2024,57,101209,101209,168-174 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Udon Izakaya Maedaya,Part Ground 168 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,50,144.9682479,-37.81251216,
2024,57,101212,101212,152-158 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Ginza Teppanyaki Japanese Restaurant,Ground 139 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,200,144.9685359,-37.81206119,
2024,57,101215,101215,130-132 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Tan Hot Pot,Gnd & Bmt 130 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,76,144.9691823,-37.81223835,
2024,57,101220,101220,98 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),sot,98 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,70,144.9701703,-37.81194604,
2024,57,105832,105832,105 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Byeok Dol,105 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,90,144.9693398,-37.81146308,
2024,57,106432,106432,26-28 Market Lane MELBOURNE VIC 3000,Melbourne (CBD),Hofbrauhaus Restaurant,26-28 Market Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,138,144.9693353,-37.81160744,
2024,57,106433,106433,18-24 Market Lane MELBOURNE VIC 3000,Melbourne (CBD),Hofbrauhaus Restaurant,Ground 18 Market Lane MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,73,144.9694031,-37.81175137,
2024,58,101224,101224,Florentino Restaurant 78-84 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Grossi Florentino,Florentino Restaurant 78-84 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,210,144.9708472,-37.81172969,
2024,58,101226,101226,72-74 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Bottega Restaurant,72-74 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,130,144.9710074,-37.81168307,
2024,58,101227,101227,70 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Martini With Mancini / Bossa Nova,70 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,30,144.9710755,-37.81166963,
2024,58,101227,101227,70 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Martini With Mancini / Bossa Nova,70 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,12,144.9710755,-37.81166963,
2024,58,101229,101229,66 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Pellegrini's Espresso Bar,66 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,40,144.9711634,-37.81165009,
2024,58,101234,101234,18 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Thong Thai,18 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,38,144.9723627,-37.811289,
2024,58,101237,101237,10 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Recoleta,Level 1 10 Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,32,144.9725554,-37.81123539,
2024,58,102268,102268,11-25 Crossley Street MELBOURNE VIC 3000,Melbourne (CBD),Becco,Ground 11-25 Crossley Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,100,144.9710141,-37.81143018,
2024,58,103621,103621,174-192 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Bossley Bar & Restaurant,Part Ground 174-192 Exhibition Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Outdoor,40,144.9706453,-37.81121462,
2024,58,105827,105827,27-35 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Hochi Mama,Ground 35 Little Bourke Street MELBOURNE VIC 3000,4511,Cafes and Restaurants,Seats - Indoor,110,144.97183,-37.81094349,
2024,58,105828,105828,19 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),The Daughters Arms,"Part Ground 19 Little Bourke Street, MELBOURNE VIC 3000",4511,Cafes and Restaurants,Seats - Indoor,81,144.9719903,-37.81074304,
